,loss
188,0.22146251797676086
189,0.2076343595981598
190,0.2152343988418579
191,0.22007371485233307
192,0.20804229378700256
193,0.23424319922924042
194,0.18781566619873047
195,0.2174125611782074
196,0.19902032613754272
197,0.2075921595096588
198,0.19246706366539001
199,0.23681165277957916
200,0.1914716362953186
201,0.19952960312366486
202,0.2081400752067566
203,0.19345490634441376
204,0.2223728597164154
205,0.18915551900863647
206,0.2197107970714569
207,0.2188110202550888
208,0.23590415716171265
209,0.19717416167259216
210,0.24138882756233215
211,0.19640088081359863
212,0.21817421913146973
213,0.19262005388736725
214,0.1894489824771881
215,0.19704192876815796
216,0.2311800718307495
217,0.2140427827835083
218,0.23759588599205017
219,0.18630442023277283
220,0.18457867205142975
221,0.24847784638404846
222,0.20869117975234985
223,0.22658789157867432
224,0.19914060831069946
225,0.17722176015377045
226,0.1976538449525833
227,0.20626454055309296
228,0.19418394565582275
229,0.24352452158927917
230,0.2188887745141983
231,0.2077631950378418
232,0.19880622625350952
233,0.2214498668909073
234,0.21833311021327972
235,0.2040918618440628
236,0.18853530287742615
237,0.19121384620666504
238,0.21875996887683868
239,0.20769214630126953
240,0.19092009961605072
241,0.17121148109436035
242,0.19361746311187744
243,0.21177442371845245
244,0.20133063197135925
245,0.2314869463443756
246,0.18572434782981873
247,0.25646084547042847
248,0.1926654577255249
249,0.20182940363883972
250,0.19505493342876434
251,0.20763450860977173
252,0.2199288308620453
253,0.2223900556564331
254,0.19947512447834015
255,0.218729168176651
256,0.19645142555236816
257,0.22604084014892578
258,0.18057337403297424
259,0.24227310717105865
260,0.22830091416835785
261,0.18553166091442108
262,0.20193076133728027
263,0.21512597799301147
264,0.20559710264205933
265,0.2142060548067093
266,0.19546851515769958
267,0.19021207094192505
268,0.1806207299232483
269,0.19976750016212463
270,0.19170865416526794
271,0.2233283966779709
272,0.18928764760494232
273,0.17953145503997803
274,0.20824676752090454
275,0.1955021619796753
276,0.19464339315891266
277,0.1850087195634842
278,0.23809406161308289
279,0.20994631946086884
280,0.1842152625322342
281,0.2173406481742859
282,0.21124319732189178
283,0.17506030201911926
284,0.21288453042507172
285,0.21268780529499054
286,0.19912418723106384
287,0.18713930249214172
288,0.1959717571735382
289,0.18371707201004028
290,0.19268766045570374
291,0.19070225954055786
292,0.2015826404094696
293,0.21959242224693298
294,0.2091602087020874
295,0.21612855792045593
296,0.22370366752147675
297,0.19574153423309326
298,0.19478818774223328
299,0.2313823401927948
300,0.21865494549274445
301,0.20184949040412903
302,0.21462395787239075
303,0.22077438235282898
304,0.22980159521102905
305,0.2144496738910675
306,0.21777832508087158
307,0.24570932984352112
308,0.18905103206634521
309,0.2056804597377777
310,0.20381543040275574
311,0.21023522317409515
312,0.19846615195274353
313,0.23135069012641907
314,0.1874423325061798
315,0.18752294778823853
316,0.20056304335594177
317,0.2202632874250412
318,0.2096860408782959
319,0.206636443734169
320,0.22317451238632202
321,0.2262868732213974
322,0.20131514966487885
323,0.20810434222221375
324,0.20677220821380615
325,0.21361789107322693
326,0.21876098215579987
327,0.20216599106788635
328,0.1928277611732483
329,0.1935577243566513
330,0.1999683678150177
331,0.1962062120437622
332,0.23096530139446259
333,0.19573624432086945
334,0.19089742004871368
335,0.1905774176120758
336,0.2117655873298645
337,0.17858165502548218
338,0.19449274241924286
339,0.21485348045825958
340,0.21261142194271088
341,0.1867542862892151
342,0.21243816614151
343,0.18617424368858337
344,0.18944761157035828
345,0.18351134657859802
346,0.23436105251312256
347,0.20359331369400024
348,0.20428875088691711
349,0.18481047451496124
350,0.25267934799194336
351,0.21057641506195068
352,0.21031981706619263
353,0.19444644451141357
354,0.20415565371513367
355,0.22971779108047485
356,0.19330105185508728
357,0.2128521054983139
358,0.18134458363056183
359,0.2145608365535736
360,0.19428011775016785
361,0.22442103922367096
362,0.18735893070697784
363,0.20329537987709045
364,0.18310561776161194
365,0.2155759036540985
366,0.2060290277004242
367,0.21214038133621216
368,0.22289633750915527
369,0.19001522660255432
370,0.19760513305664062
371,0.22278755903244019
372,0.24574387073516846
373,0.2010670006275177
374,0.19790947437286377
375,0.20995500683784485
376,0.19377538561820984
377,0.201421320438385
378,0.21244816482067108
379,0.18422439694404602
380,0.2086382806301117
381,0.18775439262390137
382,0.19699707627296448
383,0.18724000453948975
384,0.17202521860599518
385,0.20099741220474243
386,0.1909688115119934
387,0.1961299180984497
388,0.2315138280391693
389,0.21967566013336182
390,0.20372554659843445
391,0.23119576275348663
392,0.18622703850269318
393,0.193141371011734
394,0.17738236486911774
395,0.19651250541210175
396,0.20648792386054993
397,0.17551681399345398
398,0.17901794612407684
399,0.18353500962257385
400,0.15958744287490845
401,0.19885730743408203
402,0.18487730622291565
403,0.20370815694332123
404,0.19336004555225372
405,0.1853405237197876
406,0.20019957423210144
407,0.1728140413761139
408,0.19599805772304535
409,0.19133032858371735
410,0.23025617003440857
411,0.19684776663780212
412,0.2097093164920807
413,0.18807537853717804
414,0.2108825147151947
415,0.1914852410554886
416,0.21086890995502472
417,0.2207106649875641
418,0.19286392629146576
419,0.21411637961864471
420,0.18308475613594055
421,0.18929825723171234
422,0.22237342596054077
423,0.20424871146678925
424,0.186342254281044
425,0.2004249542951584
426,0.18480370938777924
427,0.19162198901176453
428,0.20211845636367798
429,0.24408841133117676
430,0.1880715787410736
431,0.20539490878582
432,0.1794525384902954
433,0.22291842103004456
434,0.21820874512195587
435,0.20537900924682617
436,0.2103392779827118
437,0.21302828192710876
438,0.167377769947052
439,0.21662378311157227
440,0.21024689078330994
441,0.17770221829414368
442,0.1805545687675476
443,0.1905898153781891
444,0.19629178941249847
445,0.18156284093856812
446,0.23453180491924286
447,0.19653213024139404
448,0.22352319955825806
449,0.20804330706596375
450,0.2099960297346115
451,0.21241402626037598
452,0.2020057886838913
453,0.1991988718509674
454,0.19724012911319733
455,0.1779206097126007
456,0.22884611785411835
457,0.17205435037612915
458,0.192093163728714
459,0.23785987496376038
460,0.20098209381103516
461,0.19698329269886017
462,0.22000443935394287
463,0.19566872715950012
464,0.19499929249286652
465,0.2101854383945465
466,0.22003021836280823
467,0.1991143822669983
468,0.21968743205070496
469,0.17892798781394958
470,0.22511355578899384
471,0.19884714484214783
472,0.20838777720928192
473,0.19970938563346863
474,0.21317091584205627
475,0.23434452712535858
476,0.17325805127620697
477,0.20748978853225708
478,0.2423974573612213
479,0.20858269929885864
480,0.17775902152061462
481,0.2206193208694458
482,0.22206300497055054
483,0.20198556780815125
484,0.24837297201156616
485,0.20243427157402039
486,0.21424540877342224
487,0.21852150559425354
488,0.1963936984539032
489,0.17917710542678833
490,0.18967165052890778
491,0.1876409947872162
492,0.21700803935527802
493,0.20816437900066376
494,0.19819042086601257
495,0.16963225603103638
496,0.20502732694149017
497,0.21855568885803223
498,0.21242114901542664
499,0.19536161422729492
500,0.22127977013587952
501,0.20064617693424225
502,0.2020263522863388
503,0.19987168908119202
504,0.1941656768321991
505,0.20339807868003845
506,0.20336376130580902
507,0.19608154892921448
508,0.22575314342975616
509,0.19543108344078064
510,0.18210913240909576
511,0.21461176872253418
512,0.195021852850914
513,0.21312227845191956
514,0.17764978110790253
515,0.2177804708480835
516,0.1849711686372757
517,0.22387994825839996
518,0.16175919771194458
519,0.20544961094856262
520,0.22071006894111633
521,0.18952235579490662
522,0.20306378602981567
523,0.22349345684051514
524,0.19318220019340515
525,0.2154630422592163
526,0.18495476245880127
527,0.2147563099861145
528,0.17713113129138947
529,0.197372168302536
530,0.2164841592311859
531,0.19715657830238342
532,0.18920055031776428
533,0.20051410794258118
534,0.18041729927062988
535,0.18808963894844055
536,0.180443674325943
537,0.22540119290351868
538,0.19048845767974854
539,0.20032274723052979
540,0.18915081024169922
541,0.19855055212974548
542,0.19579201936721802
543,0.22638452053070068
544,0.18094320595264435
545,0.20874705910682678
546,0.21205879747867584
547,0.19053557515144348
548,0.18116691708564758
549,0.20475444197654724
550,0.17194122076034546
551,0.20794329047203064
552,0.1966930627822876
553,0.18233850598335266
554,0.212488055229187
555,0.18896299600601196
556,0.2103331834077835
557,0.19745388627052307
558,0.19462567567825317
559,0.18821339309215546
560,0.19077210128307343
561,0.18788260221481323
562,0.21275374293327332
563,0.1944681704044342
564,0.20636135339736938
565,0.1920013278722763
566,0.1693175584077835
567,0.19894587993621826
568,0.18236535787582397
569,0.19120129942893982
570,0.2062796652317047
571,0.18009881675243378
572,0.18304705619812012
573,0.21904659271240234
574,0.2072550356388092
575,0.2074444442987442
576,0.1843782365322113
577,0.18080604076385498
578,0.19511204957962036
579,0.18770426511764526
580,0.21055752038955688
581,0.21999187767505646
582,0.20154958963394165
583,0.21201637387275696
584,0.18260203301906586
585,0.1801702082157135
586,0.1961933672428131
587,0.1731952577829361
588,0.17079223692417145
589,0.22191087901592255
590,0.20572525262832642
591,0.21005134284496307
592,0.19349808990955353
593,0.19293801486492157
594,0.1963072270154953
595,0.20007291436195374
596,0.1801910102367401
597,0.17560134828090668
598,0.19460472464561462
599,0.18995586037635803
600,0.18722939491271973
601,0.19821424782276154
602,0.18251390755176544
603,0.20660588145256042
604,0.16165640950202942
605,0.20509999990463257
606,0.1667570173740387
607,0.19702810049057007
608,0.1712523102760315
609,0.20925039052963257
610,0.19060352444648743
611,0.20437169075012207
612,0.19700339436531067
613,0.17760887742042542
614,0.19297221302986145
615,0.18329232931137085
616,0.1691332459449768
617,0.19536283612251282
618,0.19684967398643494
619,0.1636238396167755
620,0.19474171102046967
621,0.19259873032569885
622,0.218819260597229
623,0.18403634428977966
624,0.190273255109787
625,0.19737641513347626
626,0.19131718575954437
627,0.18173885345458984
628,0.20228071510791779
629,0.2147013247013092
630,0.20247946679592133
631,0.20995454490184784
632,0.19236180186271667
633,0.19348639249801636
634,0.203901469707489
635,0.1883545219898224
636,0.184615820646286
637,0.18593111634254456
638,0.20009344816207886
639,0.20063592493534088
640,0.23333173990249634
641,0.22508208453655243
642,0.193843275308609
643,0.22479784488677979
644,0.18773868680000305
645,0.19266292452812195
646,0.17861995100975037
647,0.19349749386310577
648,0.19797752797603607
649,0.2441307008266449
650,0.18219104409217834
651,0.20781096816062927
652,0.21526305377483368
653,0.19613099098205566
654,0.18980655074119568
655,0.18353435397148132
656,0.20619121193885803
657,0.1670769602060318
658,0.17958875000476837
659,0.17533253133296967
660,0.20339670777320862
661,0.1907322108745575
662,0.2199549525976181
663,0.20252397656440735
664,0.17868277430534363
665,0.20053476095199585
666,0.2010386884212494
667,0.19823595881462097
668,0.18990203738212585
669,0.19651955366134644
670,0.21737009286880493
671,0.18289121985435486
672,0.20870716869831085
673,0.21167927980422974
674,0.20498119294643402
675,0.20638900995254517
676,0.18559575080871582
677,0.1954154372215271
678,0.22049862146377563
679,0.20305289328098297
680,0.22153334319591522
681,0.201651468873024
682,0.21190321445465088
683,0.21045222878456116
684,0.1929883062839508
685,0.19386906921863556
686,0.19940811395645142
687,0.1857151985168457
688,0.21110296249389648
689,0.19874751567840576
690,0.21928289532661438
691,0.1936596930027008
692,0.17643773555755615
693,0.20274923741817474
694,0.192826509475708
695,0.20359113812446594
696,0.19661949574947357
697,0.17883209884166718
698,0.19822514057159424
699,0.2107418030500412
700,0.17646156251430511
701,0.19819389283657074
702,0.2247908115386963
703,0.22256788611412048
704,0.19539809226989746
705,0.166130930185318
706,0.19129720330238342
707,0.21560651063919067
708,0.2200172245502472
709,0.20129671692848206
710,0.21262016892433167
711,0.22544094920158386
712,0.18673112988471985
713,0.2109360545873642
714,0.17422273755073547
715,0.1844155341386795
716,0.18179737031459808
717,0.18725256621837616
718,0.22729849815368652
719,0.1901957392692566
720,0.19599685072898865
721,0.1855277717113495
722,0.20199739933013916
723,0.19629907608032227
724,0.20570573210716248
725,0.18301796913146973
726,0.19238686561584473
727,0.18741193413734436
728,0.20071958005428314
729,0.21472419798374176
730,0.1841931939125061
731,0.22433747351169586
732,0.20264850556850433
733,0.18570171296596527
734,0.18576736748218536
735,0.16864049434661865
736,0.20278328657150269
737,0.21801388263702393
738,0.19772620499134064
739,0.21688887476921082
740,0.20451372861862183
741,0.193236842751503
742,0.18949759006500244
743,0.18392221629619598
744,0.18397098779678345
745,0.18480466306209564
746,0.1773272454738617
747,0.1664740890264511
748,0.2005479782819748
749,0.19596795737743378
750,0.19602623581886292
751,0.18767611682415009
752,0.22544413805007935
753,0.18608161807060242
754,0.2048703134059906
755,0.18884366750717163
756,0.19626489281654358
757,0.2018907368183136
758,0.1893596351146698
759,0.1948157548904419
760,0.18022792041301727
761,0.214729905128479
762,0.19736647605895996
763,0.20384594798088074
764,0.20290488004684448
765,0.18097032606601715
766,0.188178151845932
767,0.19404162466526031
768,0.1934559941291809
769,0.22073891758918762
770,0.1991639882326126
771,0.19902092218399048
772,0.18661758303642273
773,0.1791822761297226
774,0.20175161957740784
775,0.17976371943950653
776,0.21258017420768738
777,0.19787533581256866
778,0.19431908428668976
779,0.19174128770828247
780,0.19315624237060547
781,0.18803724646568298
782,0.21258080005645752
783,0.20784248411655426
784,0.18530377745628357
785,0.16898658871650696
786,0.19455212354660034
787,0.19248291850090027
788,0.20724999904632568
789,0.1896914690732956
790,0.17782486975193024
791,0.221826434135437
792,0.2021235227584839
793,0.19708195328712463
794,0.20062604546546936
795,0.21250273287296295
796,0.2119469940662384
797,0.2043152004480362
798,0.16815051436424255
799,0.1684536635875702
800,0.18076826632022858
801,0.23448458313941956
802,0.16088521480560303
803,0.19464677572250366
804,0.18677273392677307
805,0.22902032732963562
806,0.18050479888916016
807,0.21740853786468506
808,0.1870722621679306
809,0.19272774457931519
810,0.2080441266298294
811,0.19737258553504944
812,0.19011396169662476
813,0.1842479109764099
814,0.2134411633014679
815,0.1942552924156189
816,0.16281545162200928
817,0.1853594034910202
818,0.18790549039840698
819,0.18093080818653107
820,0.21061760187149048
821,0.17840437591075897
822,0.20409128069877625
823,0.19737762212753296
824,0.1890416443347931
825,0.20231416821479797
826,0.19814375042915344
827,0.18532982468605042
828,0.18810993432998657
829,0.2137419581413269
830,0.18979433178901672
831,0.20457664132118225
832,0.21500739455223083
833,0.1774548888206482
834,0.19465342164039612
835,0.1898290514945984
836,0.19382800161838531
837,0.2133331000804901
838,0.2001495361328125
839,0.16396766901016235
840,0.22402837872505188
841,0.21251872181892395
842,0.16595648229122162
843,0.19477248191833496
844,0.17333903908729553
845,0.21084216237068176
846,0.22083346545696259
847,0.20581015944480896
848,0.21067947149276733
849,0.17195475101470947
850,0.1885206252336502
851,0.19613519310951233
852,0.16008302569389343
853,0.2001776099205017
854,0.19106172025203705
855,0.182427316904068
856,0.21344758570194244
857,0.1835992932319641
858,0.1842241883277893
859,0.20373603701591492
860,0.20305943489074707
861,0.18664881587028503
862,0.22132933139801025
863,0.19118165969848633
864,0.17295023798942566
865,0.19791920483112335
866,0.21084249019622803
867,0.1856272965669632
868,0.19816890358924866
869,0.16582101583480835
870,0.20012202858924866
871,0.1981256753206253
872,0.20082494616508484
873,0.19518312811851501
874,0.1883487105369568
875,0.21321234107017517
876,0.1893225610256195
877,0.19392764568328857
878,0.19207538664340973
879,0.1908135861158371
880,0.19458572566509247
881,0.18650037050247192
882,0.19010485708713531
883,0.19250936806201935
884,0.1704014241695404
885,0.2202012985944748
886,0.25194400548934937
887,0.18633092939853668
888,0.1827380359172821
889,0.18600356578826904
890,0.21434321999549866
891,0.1743764579296112
892,0.18163686990737915
893,0.20256221294403076
894,0.2375905066728592
895,0.20711375772953033
896,0.1894358992576599
897,0.19219757616519928
898,0.21276900172233582
899,0.18370108306407928
900,0.20393165946006775
901,0.2112063765525818
902,0.18919751048088074
903,0.18548986315727234
904,0.18210703134536743
905,0.1949019432067871
906,0.18547986447811127
907,0.18823546171188354
908,0.17759567499160767
909,0.19143334031105042
910,0.20062273740768433
911,0.20152544975280762
912,0.2074618637561798
913,0.21053016185760498
914,0.19855406880378723
915,0.18625026941299438
916,0.20564092695713043
917,0.18870815634727478
918,0.21099203824996948
919,0.19642120599746704
920,0.20852631330490112
921,0.2116081416606903
922,0.19273637235164642
923,0.19613490998744965
924,0.21244993805885315
925,0.2051948606967926
926,0.2009756863117218
927,0.18811824917793274
928,0.18874159455299377
929,0.19377967715263367
930,0.18698468804359436
931,0.18599960207939148
932,0.17907917499542236
933,0.18697363138198853
934,0.18511539697647095
935,0.16845473647117615
936,0.1882539987564087
937,0.2000880092382431
938,0.19496165215969086
939,0.18392810225486755
940,0.18237857520580292
941,0.19965046644210815
942,0.21373111009597778
943,0.19056770205497742
944,0.182879239320755
945,0.22786372900009155
946,0.17984381318092346
947,0.20526954531669617
948,0.2231682687997818
949,0.19948992133140564
950,0.18605566024780273
951,0.20581386983394623
952,0.2023380994796753
953,0.16670814156532288
954,0.20280224084854126
955,0.17632272839546204
956,0.17003709077835083
957,0.19773688912391663
958,0.17581075429916382
959,0.22105573117733002
960,0.18379366397857666
961,0.20628730952739716
962,0.21053200960159302
963,0.19979465007781982
964,0.19010233879089355
965,0.1840011477470398
966,0.18808525800704956
967,0.18850865960121155
968,0.19478173553943634
969,0.18265093863010406
970,0.19659750163555145
971,0.19640208780765533
972,0.18986278772354126
973,0.1868201494216919
974,0.2122058868408203
975,0.17978616058826447
976,0.20950976014137268
977,0.18558743596076965
978,0.17593666911125183
979,0.19215962290763855
980,0.2147144228219986
981,0.22202660143375397
982,0.21786507964134216
983,0.18445473909378052
984,0.17824925482273102
985,0.21318060159683228
986,0.1858351081609726
987,0.22364458441734314
988,0.19695809483528137
989,0.2015104442834854
990,0.19541598856449127
991,0.193757563829422
992,0.1861637830734253
993,0.22380085289478302
994,0.2287384271621704
995,0.190229594707489
996,0.20593085885047913
997,0.21529673039913177
998,0.18607118725776672
999,0.19879567623138428
1000,0.17422932386398315
1001,0.19809561967849731
1002,0.18751373887062073
1003,0.20586588978767395
1004,0.1880364716053009
1005,0.18628092110157013
1006,0.21315813064575195
1007,0.2076566517353058
1008,0.19950127601623535
1009,0.20004123449325562
1010,0.19602952897548676
1011,0.19174984097480774
1012,0.18725435435771942
1013,0.17813201248645782
1014,0.20685988664627075
1015,0.19848157465457916
1016,0.20971009135246277
1017,0.19495797157287598
1018,0.1880771815776825
1019,0.18396924436092377
1020,0.1958606243133545
1021,0.1802455484867096
1022,0.2162262499332428
1023,0.1996070146560669
1024,0.18926884233951569
1025,0.21039102971553802
1026,0.1831691712141037
1027,0.18939226865768433
1028,0.20995154976844788
1029,0.1689573973417282
1030,0.18475079536437988
1031,0.2074032723903656
1032,0.19087965786457062
1033,0.192818745970726
1034,0.19353659451007843
1035,0.1956605315208435
1036,0.18104401230812073
1037,0.1801058053970337
1038,0.19561649858951569
1039,0.2153623402118683
1040,0.19365960359573364
1041,0.19778086245059967
1042,0.18322646617889404
1043,0.17225345969200134
1044,0.1808173805475235
1045,0.20091496407985687
1046,0.20771363377571106
1047,0.19734615087509155
1048,0.20572048425674438
1049,0.21564194560050964
1050,0.21434399485588074
1051,0.19362500309944153
1052,0.19354887306690216
1053,0.1782609522342682
1054,0.22030393779277802
1055,0.20133566856384277
1056,0.20656293630599976
1057,0.22808323800563812
1058,0.19456914067268372
1059,0.17750999331474304
1060,0.23399147391319275
1061,0.18871261179447174
1062,0.1893966794013977
1063,0.22222284972667694
1064,0.21089446544647217
1065,0.19329741597175598
1066,0.21187259256839752
1067,0.19792021811008453
1068,0.19762450456619263
1069,0.20096126198768616
1070,0.16659565269947052
1071,0.17315350472927094
1072,0.1866307109594345
1073,0.20246084034442902
1074,0.18147782981395721
1075,0.18100506067276
1076,0.20107290148735046
1077,0.18503239750862122
1078,0.18765226006507874
1079,0.18473757803440094
1080,0.19498153030872345
1081,0.1892770230770111
1082,0.2068048119544983
1083,0.1874794363975525
1084,0.18772545456886292
1085,0.17414098978042603
1086,0.1807173192501068
1087,0.197358638048172
1088,0.18017667531967163
1089,0.205196812748909
1090,0.21108175814151764
1091,0.1821238100528717
1092,0.19403019547462463
1093,0.20717862248420715
1094,0.1843944787979126
1095,0.19415497779846191
1096,0.20994162559509277
1097,0.18272918462753296
1098,0.1819767951965332
1099,0.19556783139705658
1100,0.2181449830532074
1101,0.19231852889060974
1102,0.179633229970932
1103,0.20563845336437225
1104,0.17496322095394135
1105,0.18452131748199463
1106,0.19417065382003784
1107,0.2000318020582199
1108,0.2173715978860855
1109,0.1956421136856079
1110,0.1674080342054367
1111,0.21387316286563873
1112,0.20025144517421722
1113,0.20602481067180634
1114,0.2022940218448639
1115,0.17887786030769348
1116,0.18860207498073578
1117,0.19319218397140503
1118,0.18291515111923218
1119,0.19883960485458374
1120,0.18560642004013062
1121,0.18450605869293213
1122,0.1674300730228424
1123,0.19881153106689453
1124,0.20129284262657166
1125,0.23782455921173096
1126,0.20481091737747192
1127,0.18891052901744843
1128,0.21061816811561584
1129,0.19236811995506287
1130,0.21561282873153687
1131,0.16473793983459473
1132,0.1781802624464035
1133,0.18742603063583374
1134,0.18013018369674683
1135,0.17857885360717773
1136,0.2091749757528305
1137,0.20167022943496704
1138,0.20060524344444275
1139,0.18554282188415527
1140,0.20227715373039246
1141,0.19095490872859955
1142,0.16401684284210205
1143,0.18998374044895172
1144,0.21958886086940765
1145,0.19787010550498962
1146,0.2067994475364685
1147,0.2087097018957138
1148,0.18784427642822266
1149,0.20696577429771423
1150,0.19728851318359375
1151,0.20371654629707336
1152,0.1841009259223938
1153,0.21453547477722168
1154,0.1713777333498001
1155,0.19359895586967468
1156,0.18623825907707214
1157,0.2010904848575592
1158,0.18524876236915588
1159,0.21021828055381775
1160,0.2115161120891571
1161,0.19508099555969238
1162,0.2242717146873474
1163,0.19957496225833893
1164,0.18930715322494507
1165,0.20074176788330078
1166,0.18079480528831482
1167,0.1948184221982956
1168,0.19818709790706635
1169,0.24469688534736633
1170,0.20941101014614105
1171,0.19280225038528442
1172,0.16568192839622498
1173,0.17389333248138428
1174,0.18486203253269196
1175,0.18402108550071716
1176,0.1741705983877182
1177,0.18276900053024292
1178,0.19032350182533264
1179,0.21129387617111206
1180,0.20065712928771973
1181,0.19610682129859924
1182,0.20999932289123535
1183,0.18378908932209015
1184,0.2070646435022354
1185,0.205217182636261
1186,0.2108219563961029
1187,0.21494892239570618
1188,0.19299402832984924
1189,0.1976625770330429
1190,0.1994582563638687
1191,0.1951453685760498
1192,0.1991170048713684
1193,0.20000165700912476
1194,0.1887524425983429
1195,0.1851559281349182
1196,0.1946348249912262
1197,0.1828276813030243
1198,0.19408315420150757
1199,0.21441562473773956
1200,0.19345499575138092
1201,0.1937922090291977
1202,0.20835945010185242
1203,0.2127712219953537
1204,0.19419626891613007
1205,0.2430703192949295
1206,0.1769210398197174
1207,0.1977265477180481
1208,0.1649302840232849
1209,0.1725870966911316
1210,0.20121096074581146
1211,0.1950235813856125
1212,0.21429461240768433
1213,0.2123114913702011
1214,0.18799304962158203
1215,0.18674662709236145
1216,0.19715386629104614
1217,0.21043115854263306
1218,0.17608776688575745
1219,0.2002083659172058
1220,0.21642199158668518
1221,0.19927865266799927
1222,0.20632407069206238
1223,0.20571409165859222
1224,0.19448760151863098
1225,0.20119008421897888
1226,0.1941613256931305
1227,0.2279151976108551
1228,0.18730519711971283
1229,0.22614064812660217
1230,0.18421593308448792
1231,0.18146160244941711
1232,0.1914549618959427
1233,0.20851311087608337
1234,0.18063786625862122
1235,0.18936002254486084
1236,0.18768557906150818
1237,0.20884528756141663
1238,0.16894567012786865
1239,0.21931596100330353
1240,0.21026629209518433
1241,0.17659975588321686
1242,0.1717265099287033
1243,0.1983955204486847
1244,0.18476565182209015
1245,0.17331136763095856
1246,0.19638824462890625
1247,0.1800476312637329
1248,0.20188382267951965
1249,0.18886113166809082
1250,0.20756974816322327
1251,0.1735498309135437
